1 46 0.886737
1 47 0.886737
1 48 0.886737
1 49 0.886737
1 50 0.886737
1 51 0.886737
1 52 0.886737
1 53 0.886737
1 54 0.886737
1 55 0.886737
1 56 0.886737
1 57 0.886737
1 58 0.886737
1 59 0.886737
1 60 0.886737
1 61 0.886737
1 62 0.886737
1 63 0.886737
1 64 0.886737
1 65 0.886737
1 66 0.886737
1 67 0.886737
1 68 0.886737
1 69 0.886737
1 70 0.886737
1 71 0.886737
1 72 0.886737
1 73 0.886736
1 74 0.886736
1 75 0.886736
1 76 0.886735
1 77 0.886733
1 78 0.886731
1 79 0.886727
1 80 0.886721
1 81 0.88671
1 82 0.886695
1 83 0.886669
1 84 0.886632
1 85 0.886572
1 86 0.88649
1 87 0.886361
1 88 0.886185
1 89 0.88592
1 90 0.88556
1 91 0.885027
1 92 0.884301
1 93 0.883232
1 94 0.881729
1 95 0.879454
1 96 0.875994
1 97 0.870199
1 98 0.859651
1 99 0.837259
2 0 0.781347
2 1 0.780354
2 2 0.779582
2 3 0.778809
2 4 0.778242
2 5 0.777675
2 6 0.777284
2 7 0.776892
2 8 0.776639
2 9 0.776386
2 10 0.776233
2 11 0.77608
2 12 0.775993
2 13 0.775907
2 14 0.775862
2 15 0.775816
2 16 0.775794
2 17 0.775772
2 18 0.775762
2 19 0.775752
2 20 0.775748
2 21 0.775744
2 22 0.775742
2 23 0.77574
2 24 0.77574
2 25 0.775739
2 26 0.775739
2 27 0.775739
2 28 0.775739
2 29 0.775739
2 30 0.775739
2 31 0.775739
2 32 0.775739
2 33 0.775739
2 34 0.775739
2 35 0.775739
2 36 0.775739
2 37 0.775739
2 38 0.775739
2 39 0.775739
2 40 0.775739
2 41 0.775739
2 42 0.775739
2 43 0.775739
2 44 0.775739
2 45 0.775739
2 46 0.775739
2 47 0.775739
2 48 0.775739
2 49 0.775739
2 50 0.775739
2 51 0.775739
2 52 0.775739
2 53 0.775739
2 54 0.775739
2 55 0.775739
2 56 0.775739
2 57 0.775739
2 58 0.775739
2 59 0.775739
2 60 0.775739
2 61 0.775739
2 62 0.775739
2 63 0.775739
2 64 0.775739
2 65 0.775739
2 66 0.775739
2 67 0.775739
2 68 0.775739
2 69 0.775739
2 70 0.775739
2 71 0.775739
2 72 0.775738
2 73 0.775738
2 74 0.775738
2 75 0.775737
2 76 0.775735
2 77 0.775733
2 78 0.775728
2 79 0.775721
2 80 0.775708
2 81 0.775689
2 82 0.775656
2 83 0.77561
2 84 0.775533
2 85 0.775427
2 86 0.775258
2 87 0.775027
2 88 0.774672
2 89 0.774192
2 90 0.773477
2 91 0.772514
2 92 0.771106
2 93 0.769189
2 94 0.76639
2 95 0.762453
2 96 0.756548
2 97 0.747701
2 98 0.733651
2 99 0.711282
3 0 0.67707
3 1 0.675809
3 2 0.674549
3 3 0.673596
3 4 0.672643
3 5 0.671964
3 6 0.671286
3 7 0.670833
3 8 0.670379
3 9 0.670096
3 10 0.669812
3 11 0.669647
3 12 0.669481
3 13 0.669391
3 14 0.669301
3 15 0.669255
3 16 0.66921
3 17 0.669188
3 18 0.669167
3 19 0.669158
3 20 0.669148
3 21 0.669145
3 22 0.669141
3 23 0.669139
3 24 0.669138
3 25 0.669138
3 26 0.669137
3 27 0.669137
3 28 0.669137
3 29 0.669137
3 30 0.669137
3 31 0.669137
3 32 0.669137
3 33 0.669137
3 34 0.669137
3 35 0.669137
3 36 0.669137
3 37 0.669137
3 38 0.669137
3 39 0.669137
3 40 0.669137
3 41 0.669137
3 42 0.669137
3 43 0.669137
3 44 0.669137
3 45 0.669137
3 46 0.669137
3 47 0.669137
3 48 0.669137
3 49 0.669137
3 50 0.669137
3 51 0.669137
3 52 0.669137
3 53 0.669137
3 54 0.669137
3 55 0.669137
3 56 0.669137
3 57 0.669137
3 58 0.669137
3 59 0.669137
3 60 0.669137
3 61 0.669137
3 62 0.669137
3 63 0.669137
3 64 0.669137
3 65 0.669137
3 66 0.669137
3 67 0.669137
3 68 0.669137
3 69 0.669137
3 70 0.669137
3 71 0.669136
3 72 0.669136
3 73 0.669136
3 74 0.669135
3 75 0.669134
3 76 0.669132
3 77 0.669128
3 78 0.669122
3 79 0.66911
3 80 0.669094
3 81 0.669065
3 82 0.669023
3 83 0.668952
3 84 0.668853
3 85 0.668692
3 86 0.668472
3 87 0.668128
3 88 0.667664
3 89 0.666964
3 90 0.666029
3 91 0.664659
3 92 0.662831
3 93 0.660206
3 94 0.656673
3 95 0.651629
3 96 0.644713
3 97 0.634814
3 98 0.621107
3 99 0.602197
4 0 0.578786
4 1 0.577016
4 2 0.57564
4 3 0.574264
4 4 0.573255
4 5 0.572246
4 6 0.57155
4 7 0.570853
4 8 0.570403
4 9 0.569953
4 10 0.569681
4 11 0.56941
4 12 0.569256
4 13 0.569103
4 14 0.569023
4 15 0.568942
4 16 0.568903
4 17 0.568864
4 18 0.568846
4 19 0.568829
4 20 0.568821
4 21 0.568814
4 22 0.568811
4 23 0.568808
4 24 0.568807
4 25 0.568806
4 26 0.568806
4 27 0.568806
4 28 0.568806
4 29 0.568805
4 30 0.568805
4 31 0.568805
4 32 0.568805
4 33 0.568805
4 34 0.568805
4 35 0.568805
4 36 0.568805
4 37 0.568805
4 38 0.568805
4 39 0.568805
4 40 0.568805
4 41 0.568805
4 42 0.568805
4 43 0.568805
4 44 0.568805
4 45 0.568805
4 46 0.568805
4 47 0.568805
4 48 0.568805
4 49 0.568805
4 50 0.568805
4 51 0.568805
4 52 0.568805
4 53 0.568805
4 54 0.568805
4 55 0.568805
4 56 0.568805
4 57 0.568805
4 58 0.568805
4 59 0.568805
4 60 0.568805
4 61 0.568805
4 62 0.568805
4 63 0.568805
4 64 0.568805
4 65 0.568805
4 66 0.568805
4 67 0.568805
4 68 0.568805
4 69 0.568805
4 70 0.568805
4 71 0.568805
4 72 0.568805
4 73 0.568804
4 74 0.568803
4 75 0.568802
4 76 0.568799
4 77 0.568795
4 78 0.568786
4 79 0.568774
4 80 0.568752
4 81 0.56872
4 82 0.568663
4 83 0.568585
4 84 0.568454
4 85 0.568274
4 86 0.567987
4 87 0.5676
4 88 0.567008
4 89 0.56622
4 90 0.565056
4 91 0.563523
4 92 0.561324
4 93 0.558443
4 94 0.554409
4 95 0.549129
4 96 0.541888
4 97 0.532499
4 98 0.520128
4 99 0.505022
5 0 0.487582
5 1 0.48578
5 2 0.483979
5 3 0.482619
5 4 0.481259
5 5 0.480291
5 6 0.479324
5 7 0.478678
5 8 0.478033
5 9 0.477629
5 10 0.477226
5 11 0.47699
5 12 0.476755
5 13 0.476627
5 14 0.476499
5 15 0.476435
5 16 0.47637
5 17 0.47634
5 18 0.476309
5 19 0.476296
5 20 0.476283
5 21 0.476278
5 22 0.476273
5 23 0.476271
5 24 0.476269
5 25 0.476268
5 26 0.476267
5 27 0.476267
5 28 0.476267
5 29 0.476267
5 30 0.476267
5 31 0.476267
5 32 0.476267
5 33 0.476267
5 34 0.476267
5 35 0.476267
5 36 0.476267
5 37 0.476267
5 38 0.476267
5 39 0.476267
5 40 0.476267
5 41 0.476267
5 42 0.476267
5 43 0.476267
5 44 0.476267
5 45 0.476267
5 46 0.476267
5 47 0.476267
5 48 0.476267
5 49 0.476267
5 50 0.476267
5 51 0.476267
5 52 0.476267
5 53 0.476267
5 54 0.476267
5 55 0.476267
5 56 0.476267
5 57 0.476267
5 58 0.476267
5 59 0.476267
5 60 0.476267
5 61 0.476267
5 62 0.476267
5 63 0.476267
5 64 0.476267
5 65 0.476267
5 66 0.476267
5 67 0.476267
5 68 0.476267
5 69 0.476267
5 70 0.476267
5 71 0.476266
5 72 0.476266
5 73 0.476266
5 74 0.476265
5 75 0.476263
5 76 0.47626
5 77 0.476254
5 78 0.476246
5 79 0.476231
5 80 0.476208
5 81 0.476168
5 82 0.476112
5 83 0.476016
5 84 0.475883
5 85 0.475666
5 86 0.475374
5 87 0.474917
5 88 0.474311
5 89 0.473403
5 90 0.472216
5 91 0.470502
5 92 0.468289
5 93 0.465201
5 94 0.461262
5 95 0.455941
5 96 0.449279
5 97 0.440656
5 98 0.430332
5 99 0.418041
6 0 0.404949
6 1 0.402757
6 2 0.401056
6 3 0.399354
6 4 0.398108
6 5 0.396862
6 6 0.396003
6 7 0.395144
6 8 0.39459
6 9 0.394036
6 10 0.393701
6 11 0.393367
6 12 0.393179
6 13 0.392991
6 14 0.392892
6 15 0.392794
6 16 0.392746
6 17 0.392698
6 18 0.392676
6 19 0.392655
6 20 0.392646
6 21 0.392637
6 22 0.392633
6 23 0.39263
6 24 0.392628
6 25 0.392627
6 26 0.392627
6 27 0.392626
6 28 0.392626
6 29 0.392626
6 30 0.392626
6 31 0.392626
6 32 0.392626
6 33 0.392626
6 34 0.392626
6 35 0.392626
6 36 0.392626
6 37 0.392626
6 38 0.392626
6 39 0.392626
6 40 0.392626
6 41 0.392626
6 42 0.392626
6 43 0.392626
6 44 0.392626
6 45 0.392626
6 46 0.392626
6 47 0.392626
6 48 0.392626
6 49 0.392626
6 50 0.392626
6 51 0.392626
6 52 0.392626
6 53 0.392626
6 54 0.392626
6 55 0.392626
6 56 0.392626
6 57 0.392626
6 58 0.392626
6 59 0.392626
6 60 0.392626
6 61 0.392626
6 62 0.392626
6 63 0.392626
6 64 0.392626
6 65 0.392626
6 66 0.392626
6 67 0.392626
6 68 0.392626
6 69 0.392626
6 70 0.392626
6 71 0.392626
6 72 0.392625
6 73 0.392625
6 74 0.392624
6 75 0.392622
6 76 0.392619
6 77 0.392614
6 78 0.392604
6 79 0.39259
6 80 0.392563
6 81 0.392526
6 82 0.39246
6 83 0.392369
6 84 0.392218
6 85 0.392012
6 86 0.391685
6 87 0.39125
6 88 0.390587
6 89 0.389722
6 90 0.388458
6 91 0.386839
6 92 0.384565
6 93 0.381705
6 94 0.377841
6 95 0.373097
6 96 0.36697
6 97 0.359735
6 98 0.350988
6 99 0.341421
7 0 0.331084
7 1 0.329082
7 2 0.32708
7 3 0.325571
7 4 0.324062
7 5 0.32299
7 6 0.321919
7 7 0.321204
7 8 0.32049
7 9 0.320045
7 10 0.319599
7 11 0.31934
7 12 0.31908
7 13 0.31894
7 14 0.318799
7 15 0.318728
7 16 0.318657
7 17 0.318624
7 18 0.318591
7 19 0.318577
7 20 0.318562
7 21 0.318556
7 22 0.318551
7 23 0.318549
7 24 0.318546
7 25 0.318546
7 26 0.318545
7 27 0.318545
7 28 0.318544
7 29 0.318544
7 30 0.318544
7 31 0.318544
7 32 0.318544
7 33 0.318544
7 34 0.318544
7 35 0.318544
7 36 0.318544
7 37 0.318544
7 38 0.318544
7 39 0.318544
7 40 0.318544
7 41 0.318544
7 42 0.318544
7 43 0.318544
7 44 0.318544
7 45 0.318544
7 46 0.318544
7 47 0.318544
7 48 0.318544
7 49 0.318544
7 50 0.318544
7 51 0.318544
7 52 0.318544
7 53 0.318544
7 54 0.318544
7 55 0.318544
7 56 0.318544
7 57 0.318544
7 58 0.318544
7 59 0.318544
7 60 0.318544
7 61 0.318544
7 62 0.318544
7 63 0.318544
7 64 0.318544
7 65 0.318544
7 66 0.318544
7 67 0.318544
7 68 0.318544
7 69 0.318544
7 70 0.318544
7 71 0.318544
7 72 0.318544
7 73 0.318543
7 74 0.318542
7 75 0.31854
7 76 0.318537
7 77 0.318531
7 78 0.318523
7 79 0.318507
7 80 0.318484
7 81 0.318442
7 82 0.318384
7 83 0.318284
7 84 0.318149
7 85 0.317928
7 86 0.317634
7 87 0.317176
7 88 0.316579
7 89 0.315691
7 90 0.314557
7 91 0.312944
7 92 0.31093
7 93 0.308184
7 94 0.304848
7 95 0.300507
7 96 0.295423
7 97 0.289186
7 98 0.282299
7 99 0.274531
8 0 0.266757
8 1 0.264522
8 2 0.262791
8 3 0.26106
8 4 0.259795
8 5 0.258529
8 6 0.257659
8 7 0.256789
8 8 0.256228
8 9 0.255667
8 10 0.25533
8 11 0.254992
8 12 0.254802
8 13 0.254613
8 14 0.254514
8 15 0.254415
8 16 0.254367
8 17 0.254319
8 18 0.254297
8 19 0.254275
8 20 0.254266
8 21 0.254257
8 22 0.254254
8 23 0.254251
8 24 0.254249
8 25 0.254248
8 26 0.254248
8 27 0.254247
8 28 0.254247
8 29 0.254247
8 30 0.254247
8 31 0.254247
8 32 0.254247
8 33 0.254247
8 34 0.254247
8 35 0.254247
8 36 0.254247
8 37 0.254247
8 38 0.254247
8 39 0.254247
8 40 0.254247
8 41 0.254247
8 42 0.254247
8 43 0.254247
8 44 0.254247
8 45 0.254247
8 46 0.254247
8 47 0.254247
8 48 0.254247
8 49 0.254247
8 50 0.254247
8 51 0.254247
8 52 0.254247
8 53 0.254247
8 54 0.254247
8 55 0.254247
8 56 0.254247
8 57 0.254247
8 58 0.254247
8 59 0.254247
8 60 0.254247
8 61 0.254247
8 62 0.254247
8 63 0.254247
8 64 0.254247
8 65 0.254247
8 66 0.254247
8 67 0.254247
8 68 0.254247
8 69 0.254247
8 70 0.254247
8 71 0.254247
8 72 0.254246
8 73 0.254246
8 74 0.254245
8 75 0.254243
8 76 0.25424
8 77 0.254235
8 78 0.254226
8 79 0.254212
8 80 0.254187
8 81 0.254152
8 82 0.254091
8 83 0.254006
8 84 0.253865
8 85 0.253676
8 86 0.253376
8 87 0.252983
8 88 0.252387
8 89 0.251627
8 90 0.250525
8 91 0.249153
8 92 0.247255
8 93 0.24496
8 94 0.241932
8 95 0.2384
8 96 0.233992
8 97 0.229102
8 98 0.223413
8 99 0.217561
9 0 0.211367
9 1 0.209475
9 2 0.207584
9 3 0.206161
9 4 0.204739
9 5 0.203731
9 6 0.202723
9 7 0.202052
9 8 0.201382
9 9 0.200965
9 10 0.200547
9 11 0.200305
9 12 0.200063
9 13 0.199932
9 14 0.1998
9 15 0.199735
9 16 0.199669
9 17 0.199638
9 18 0.199607
9 19 0.199594
9 20 0.199581
9 21 0.199575
9 22 0.19957
9 23 0.199568
9 24 0.199566
9 25 0.199565
9 26 0.199565
9 27 0.199565
9 28 0.199564
9 29 0.199564
9 30 0.199564
9 31 0.199564
9 32 0.199564
9 33 0.199564
9 34 0.199564
9 35 0.199564
9 36 0.199564
9 37 0.199564
9 38 0.199564
9 39 0.199564
9 40 0.199564
9 41 0.199564
9 42 0.199564
9 43 0.199564
9 44 0.199564
9 45 0.199564
9 46 0.199564
9 47 0.199564
9 48 0.199564
9 49 0.199564
9 50 0.199564
9 51 0.199564
9 52 0.199564
9 53 0.199564
9 54 0.199564
9 55 0.199564
9 56 0.199564
9 57 0.199564
9 58 0.199564
9 59 0.199564
9 60 0.199564
9 61 0.199564
9 62 0.199564
9 63 0.199564
9 64 0.199564
9 65 0.199564
9 66 0.199564
9 67 0.199564
9 68 0.199564
9 69 0.199564
9 70 0.199564
9 71 0.199564
9 72 0.199564
9 73 0.199563
9 74 0.199562
9 75 0.199561
9 76 0.199558
9 77 0.199553
9 78 0.199545
9 79 0.199531
9 80 0.199511
9 81 0.199475
9 82 0.199425
9 83 0.19934
9 84 0.199224
9 85 0.199037
9 86 0.19879
9 87 0.198408
9 88 0.197918
9 89 0.197194
9 90 0.196292
9 91 0.195021
9 92 0.193485
9 93 0.191422
9 94 0.189017
9 95 0.185957
9 96 0.182548
9 97 0.178474
9 98 0.174213
9 99 0.169508
10 0 0.165006
10 1 0.163028
10 2 0.161501
10 3 0.159973
10 4 0.158858
10 5 0.157744
10 6 0.15698
10 7 0.156215
10 8 0.155724
10 9 0.155233
10 10 0.154938
10 11 0.154643
10 12 0.154477
10 13 0.154312
10 14 0.154226
10 15 0.15414
10 16 0.154098
10 17 0.154057
10 18 0.154038
10 19 0.15402
10 20 0.154012
10 21 0.154004
10 22 0.154001
10 23 0.153998
10 24 0.153997
10 25 0.153996
10 26 0.153996
10 27 0.153995
10 28 0.153995
10 29 0.153995
10 30 0.153995
10 31 0.153995
10 32 0.153995
10 33 0.153995
10 34 0.153995
10 35 0.153995
10 36 0.153995
10 37 0.153995
10 38 0.153995
10 39 0.153995
10 40 0.153995
10 41 0.153995
10 42 0.153995
10 43 0.153995
10 44 0.153995
10 45 0.153995
10 46 0.153995
10 47 0.153995
10 48 0.153995
10 49 0.153995
10 50 0.153995
10 51 0.153995
10 52 0.153995
10 53 0.153995
10 54 0.153995
10 55 0.153995
10 56 0.153995
10 57 0.153995
10 58 0.153995
10 59 0.153995
10 60 0.153995
10 61 0.153995
10 62 0.153995
10 63 0.153995
10 64 0.153995
10 65 0.153995
10 66 0.153995
10 67 0.153995
10 68 0.153995
10 69 0.153995
10 70 0.153995
10 71 0.153995
10 72 0.153995
10 73 0.153994
10 74 0.153993
10 75 0.153992
10 76 0.15399
10 77 0.153986
10 78 0.153978
10 79 0.153967
10 80 0.153947
10 81 0.153919
10 82 0.15387
10 83 0.153803
10 84 0.153691
10 85 0.153543
10 86 0.153308
10 87 0.153005
10 88 0.152548
10 89 0.151977
10 90 0.151154
10 91 0.150158
10 92 0.148792
10 93 0.147197
10 94 0.145122
10 95 0.142801
10 96 0.139953
10 97 0.136941
10 98 0.133493
10 99 0.13011
11 0 0.126553
11 1 0.124981
11 2 0.123408
11 3 0.122229
11 4 0.121049
11 5 0.120216
11 6 0.119383
11 7 0.11883
11 8 0.118277
11 9 0.117934
11 10 0.117591
11 11 0.117392
11 12 0.117194
11 13 0.117087
11 14 0.116979
11 15 0.116926
11 16 0.116872
11 17 0.116847
11 18 0.116822
11 19 0.116811
11 20 0.116801
11 21 0.116796
11 22 0.116792
11 23 0.116791
11 24 0.116789
11 25 0.116788
11 26 0.116788
11 27 0.116788
11 28 0.116788
11 29 0.116788
11 30 0.116787
11 31 0.116787
11 32 0.116787
11 33 0.116787
11 34 0.116787
11 35 0.116787
11 36 0.116787
11 37 0.116787
11 38 0.116787
11 39 0.116787
11 40 0.116787
11 41 0.116787
11 42 0.116787
11 43 0.116787
11 44 0.116787
11 45 0.116787
11 46 0.116787
11 47 0.116787
11 48 0.116787
11 49 0.116787
11 50 0.116787
11 51 0.116787
11 52 0.116787
11 53 0.116787
11 54 0.116787
11 55 0.116787
11 56 0.116787
11 57 0.116787
11 58 0.116787
11 59 0.116787
11 60 0.116787
11 61 0.116787
11 62 0.116787
11 63 0.116787
11 64 0.116787
11 65 0.116787
11 66 0.116787
11 67 0.116787
11 68 0.116787
11 69 0.116787
11 70 0.116787
11 71 0.116787
11 72 0.116787
11 73 0.116787
11 74 0.116786
11 75 0.116785
11 76 0.116783
11 77 0.116779
11 78 0.116773
11 79 0.116763
11 80 0.116748
11 81 0.11672
11 82 0.116683
11 83 0.11662
11 84 0.116535
11 85 0.116396
11 86 0.116218
11 87 0.11594
11 88 0.115592
11 89 0.115079
11 90 0.114455
11 91 0.113579
11 92 0.112553
11 93 0.111185
11 94 0.109647
11 95 0.107711
11 96 0.105642
11 97 0.103197
11 98 0.100753
11 99 0.0980733
12 0 0.0956237
12 1 0.0940686
12 2 0.0928708
12 3 0.0916731
12 4 0.090802
12 5 0.089931
12 6 0.0893354
12 7 0.0887398
12 8 0.0883581
12 9 0.0879764
12 10 0.0877479
12 11 0.0875194
12 12 0.0873919
12 13 0.0872643
12 14 0.0871982
12 15 0.087132
12 16 0.0871001
12 17 0.0870682
12 18 0.087054
12 19 0.0870398
12 20 0.0870339
12 21 0.087028
12 22 0.0870258
12 23 0.0870235
12 24 0.0870228
12 25 0.087022
12 26 0.0870217
12 27 0.0870215
12 28 0.0870214
12 29 0.0870213
12 30 0.0870213
12 31 0.0870213
12 32 0.0870213
12 33 0.0870213
12 34 0.0870213
12 35 0.0870213
12 36 0.0870213
12 37 0.0870213
12 38 0.0870213
12 39 0.0870213
12 40 0.0870213
12 41 0.0870213
12 42 0.0870213
12 43 0.0870213
12 44 0.0870213
12 45 0.0870213
12 46 0.0870213
12 47 0.0870213
12 48 0.0870213
12 49 0.0870213
12 50 0.0870213
12 51 0.0870213
12 52 0.0870213
12 53 0.0870213
12 54 0.0870213
12 55 0.0870213
12 56 0.0870213
12 57 0.0870213
12 58 0.0870213
12 59 0.0870213
12 60 0.0870213
12 61 0.0870213
12 62 0.0870213
12 63 0.0870213
12 64 0.0870213
12 65 0.0870213
12 66 0.0870213
12 67 0.0870213
12 68 0.0870212
12 69 0.0870212
12 70 0.0870212
12 71 0.0870211
12 72 0.0870209
12 73 0.0870207
12 74 0.08702
12 75 0.0870191
12 76 0.0870173
12 77 0.0870145
12 78 0.0870091
12 79 0.0870015
12 80 0.0869872
12 81 0.0869676
12 82 0.0869329
12 83 0.0868865
12 84 0.0868085
12 85 0.0867072
12 86 0.0865456
12 87 0.086342
12 88 0.0860332
12 89 0.0856566
12 90 0.085114
12 91 0.0844752
12 92 0.0836018
12 93 0.0826143
12 94 0.0813363
12 95 0.0799593
12 96 0.0782809
12 97 0.0765781
12 98 0.0746393
12 99 0.072822
13 0 0.0709143
13 1 0.0697445
13 2 0.0685747
13 3 0.0677003
13 4 0.0668259
13 5 0.0662101
13 6 0.0655943
13 7 0.0651872
13 8 0.0647801
13 9 0.0645284
13 10 0.0642766
13 11 0.0641313
13 12 0.0639859
13 13 0.0639079
13 14 0.0638298
13 15 0.0637909
13 16 0.0637519
13 17 0.0637339
13 18 0.0637159
13 19 0.0637081
13 20 0.0637004
13 21 0.0636974
13 22 0.0636943
13 23 0.0636932
13 24 0.0636921
13 25 0.0636917
13 26 0.0636913
13 27 0.0636912
13 28 0.0636911
13 29 0.0636911
13 30 0.063691
13 31 0.063691
13 32 0.063691
13 33 0.063691
13 34 0.063691
13 35 0.063691
13 36 0.063691
13 37 0.063691
13 38 0.063691
13 39 0.063691
13 40 0.063691
13 41 0.063691
13 42 0.063691
13 43 0.063691
13 44 0.063691
13 45 0.063691
13 46 0.063691
13 47 0.063691
13 48 0.063691
13 49 0.063691
13 50 0.063691
13 51 0.063691
13 52 0.063691
13 53 0.063691
13 54 0.063691
13 55 0.063691
13 56 0.063691
13 57 0.063691
13 58 0.063691
13 59 0.063691
13 60 0.063691
13 61 0.063691
13 62 0.063691
13 63 0.063691
13 64 0.063691
13 65 0.063691
13 66 0.063691
13 67 0.063691
13 68 0.063691
13 69 0.063691
13 70 0.063691
13 71 0.0636909
13 72 0.0636908
13 73 0.0636905
13 74 0.0636901
13 75 0.0636892
13 76 0.063688
13 77 0.0636854
13 78 0.0636817
13 79 0.0636745
13 80 0.0636646
13 81 0.0636466
13 82 0.0636223
13 83 0.0635802
13 84 0.0635253
13 85 0.063435
13 86 0.0633205
13 87 0.0631421
13 88 0.0629233
13 89 0.0625992
13 90 0.0622157
13 91 0.0616767
13 92 0.0610634
13 93 0.0602471
13 94 0.0593602
13 95 0.0582456
13 96 0.0571006
13 97 0.05575
13 98 0.0544586
13 99 0.0530428
14 0 0.0518172
14 1 0.0507166
14 2 0.0498721
14 3 0.0490275
14 4 0.0484156
14 5 0.0478037
14 6 0.0473868
14 7 0.0469699
14 8 0.0467037
14 9 0.0464376
14 10 0.0462788
14 11 0.0461201
14 12 0.0460318
14 13 0.0459436
14 14 0.045898
14 15 0.0458524
14 16 0.0458305
14 17 0.0458087
14 18 0.045799
14 19 0.0457892
14 20 0.0457853
14 21 0.0457813
14 22 0.0457798
14 23 0.0457783
14 24 0.0457777
14 25 0.0457772
14 26 0.045777
14 27 0.0457769
14 28 0.0457768
14 29 0.0457768
14 30 0.0457768
14 31 0.0457767
14 32 0.0457767
14 33 0.0457767
14 34 0.0457767
14 35 0.0457767
14 36 0.0457767
14 37 0.0457767
14 38 0.0457767
14 39 0.0457767
14 40 0.0457767
14 41 0.0457767
14 42 0.0457767
14 43 0.0457767
14 44 0.0457767
14 45 0.0457767
14 46 0.0457767
14 47 0.0457767
14 48 0.0457767
14 49 0.0457767
14 50 0.0457767
14 51 0.0457767
14 52 0.0457767
14 53 0.0457767
14 54 0.0457767
14 55 0.0457767
14 56 0.0457767
14 57 0.0457767
14 58 0.0457767
14 59 0.0457767
14 60 0.0457767
14 61 0.0457767
14 62 0.0457767
14 63 0.0457767
14 64 0.0457767
14 65 0.0457767
14 66 0.0457767
14 67 0.0457767
14 68 0.0457767
14 69 0.0457767
14 70 0.0457767
14 71 0.0457766
14 72 0.0457765
14 73 0.0457763
14 74 0.045776
14 75 0.0457754
14 76 0.0457742
14 77 0.0457725
14 78 0.0457691
14 79 0.0457644
14 80 0.0457554
14 81 0.0457432
14 82 0.0457215
14 83 0.045693
14 84 0.0456447
14 85 0.045583
14 86 0.045484
14 87 0.0453618
14 88 0.0451755
14 89 0.0449536
14 90 0.0446329
14 91 0.0442653
14 92 0.0437617
14 93 0.04321
14 94 0.042495
14 95 0.0417521
14 96 0.0408456
14 97 0.0399641
14 98 0.0389584
14 99 0.0380639
15 0 0.0371226
15 1 0.0363365
15 2 0.0355504
15 3 0.0349652
15 4 0.03438
15 5 0.0339695
15 6 0.0335589
15 7 0.0332886
15 8 0.0330183
15 9 0.0328518
15 10 0.0326853
15 11 0.0325896
15 12 0.0324939
15 13 0.0324427
15 14 0.0323916
15 15 0.0323662
15 16 0.0323407
15 17 0.032329
15 18 0.0323173
15 19 0.0323124
15 20 0.0323074
15 21 0.0323054
15 22 0.0323035
15 23 0.0323028
15 24 0.0323021
15 25 0.0323018
15 26 0.0323016
15 27 0.0323015
15 28 0.0323014
15 29 0.0323014
15 30 0.0323014
15 31 0.0323014
15 32 0.0323014
15 33 0.0323014
15 34 0.0323014
15 35 0.0323014
15 36 0.0323014
15 37 0.0323014
15 38 0.0323014
15 39 0.0323014
15 40 0.0323014
15 41 0.0323014
15 42 0.0323014
15 43 0.0323014
15 44 0.0323014
15 45 0.0323014
15 46 0.0323014
15 47 0.0323014
15 48 0.0323014
15 49 0.0323014
15 50 0.0323014
15 51 0.0323014
15 52 0.0323014
15 53 0.0323014
15 54 0.0323014
15 55 0.0323014
