1 1 0.17684 8.41543e-05
1 2 0.176323 0.000167737
1 3 0.175461 0.000250451
1 4 0.174264 0.00033165
1 5 0.172734 0.000410999
1 6 0.170886 0.000488038
1 7 0.168725 0.000562357
1 8 0.166268 0.000633622
1 9 0.163526 0.000701385
1 10 0.160519 0.000765398
1 11 0.157258 0.000825338
1 12 0.153767 0.00088077
1 13 0.150062 0.000931794
1 14 0.146164 0.000977876
1 15 0.142093 0.00101913
1 16 0.137873 0.00105532
1 17 0.133522 0.00108641
1 18 0.129066 0.00111232
1 19 0.124523 0.00113305
1 20 0.119919 0.00114861
1 21 0.115272 0.00115912
1 22 0.110606 0.00116453
1 23 0.105941 0.00116507
1 24 0.101297 0.00116073
1 25 0.0966941 0.00115175
1 26 0.0921501 0.00113823
1 27 0.0876841 0.00112036
1 28 0.0833116 0.00109827
1 29 0.0790505 0.00107223
1 30 0.0749137 0.00104235
1 31 0.0709175 0.00100888
1 32 0.0670724 0.000971947
1 33 0.0633931 0.000931838
1 34 0.0598876 0.000888614
1 35 0.0565692 0.000842623
1 36 0.0534435 0.00079392
1 37 0.0505222 0.00074282
1 38 0.047809 0.000689402
1 39 0.0453142 0.000633967
1 40 0.0430395 0.000576595
1 41 0.0409939 0.000517578
1 42 0.0391776 0.000457013
1 43 0.0375986 0.00039517
1 44 0.0362556 0.000332176
1 45 0.0351554 0.000268274
1 46 0.0342958 0.00020361
1 47 0.0336826 0.000138414
1 48 0.0333126 7.28446e-05
1 49 0.0331907 7.11363e-06
1 50 0.0333129 -5.85968e-05
1 51 0.0336831 -0.000124102
1 52 0.0342965 -0.000189201
1 53 0.0351562 -0.000253731
1 54 0.0362564 -0.000317472
1 55 0.0375993 -0.000380282
1 56 0.0391781 -0.000441934
1 57 0.040994 -0.000502303
1 58 0.0430391 -0.000561143
1 59 0.0453131 -0.000618349
1 60 0.0478072 -0.000673655
1 61 0.0505195 -0.000726975
1 62 0.0534398 -0.000778027
1 63 0.0565644 -0.000826715
1 64 0.0598816 -0.000872766
1 65 0.0633859 -0.000916099
1 66 0.0670639 -0.000956381
1 67 0.0709078 -0.000993588
1 68 0.0749028 -0.00102732
1 69 0.0790385 -0.0010576
1 70 0.0832985 -0.00108402
